activity;time;orders;items;packages;customers;products;price;weight;resource;normal;context-aware-normal;deviating
pay order;2020-03-24 16:50:29;{991796};{887117,887118};{};{Anahita Farhang Ghahfarokhi};{MacBook Air,iPad};2700.0;1.733;Finance;yes;no;no;no
item out of stock;2020-03-24 16:51:42;{991763};{886986};{};{Christina Rensinghof};{iPhone 11 Pro};1149.0;0.188;Fullfillment;yes;no;no;no
package delivered;2020-03-24 16:53:08;{991770,991663,991773,991758,991754};{887015,886572,887027,886964,887028,887025,886948,886944};{661125};{Seran Uysal};{Echo Show 5,Echo,iPhone 8,Echo,Echo Show 5,iPad,MacBook Pro,Echo Studio};4103.95;6.863;Delivery;yes;no;no;no
pick item;2020-03-24 17:02:22;{991767};{887000};{};{Mohammadreza Fani Sani};{iPad mini};449.0;0.28;Fullfillment;yes;no;no;no
pick item;2020-03-24 17:03:43;{991755};{886949};{};{Junxiong Gao};{iPhone X};699.0;0.172;Fullfillment;yes;no;no;no
pay order;2020-03-24 17:11:28;{991691};{886689,886690,886691,886692,886693};{};{Kefang Ding};{iPhone 11 Pro,Fire Stick,Echo Dot,iPhone 8,Echo Studio};1952.97;2.458;Finance;yes;no;no;no
pick item;2020-03-24 17:19:16;{991785};{887085};{};{Gyunam Park};{iPhone 11};799.0;0.166;Fullfillment;yes;no;no;no
pick item;2020-03-24 17:19:36;{991753};{886942};{};{Tobias Brockhoff};{iPad};495.0;0.483;Fullfillment;yes;no;no;no
create package;2020-03-24 17:19:36;{991660};{886544};{661131};{Majid Rafiei};{Kindle};79.99;0.483;Fullfillment;yes;no;no;no
item out of stock;2020-03-24 17:28:36;{991775};{887035};{};{Christina Rensinghof};{iPad Pro};1099.0;0.483;Fullfillment;yes;no;no;no
confirm order;2020-03-24 17:34:48;{991788};{887091};{};{Tobias Brockhoff};{MacBook Air};2205.0;1.25;Finance;yes;no;no;no
send package;2020-03-24 17:34:50;{991616,991711,991652,991743};{886377,886772,886514,886905};{661126};{Luis Santos};{iPad Pro,iPhone 11,Echo Plus,Fire Stick};2087.98;2.129;Fullfillment;yes;no;no;no
pick item;2020-03-24 17:55:38;{991782};{887064};{};{Wil van der Aalst};{MacBook Pro};2500.0;1.37;Fullfillment;yes;no;no;no
create package;2020-03-24 17:55:38;{991776,991661,991775,991715,991763};{887038,887037,886559,887034,886794,887036,887039,886980};{661132};{Christina Rensinghof};{Kindle,iPad mini,Echo,Echo Studio,Echo,Echo Show 8,Kindle Paperwhite,Echo};1287.94;6.058;Fullfillment;yes;no;no;no
item out of stock;2020-03-24 18:11:43;{991797};{887119};{};{Anahita Farhang Ghahfarokhi};{Kindle Paperwhite};129.0;0.495;Fullfillment;yes;no;no;no
place order;2020-03-24 18:15:54;{991798};{887126,887127,887128};{};{Seran Uysal};{Kindle Paperwhite,Kindle,iPhone 11 Pro};1362.99;1.166;Finance;yes;no;no;no
reorder item;2020-03-24 18:42:15;{991797};{887119};{};{Anahita Farhang Ghahfarokhi};{Kindle Paperwhite};129.0;0.495;Fullfillment;yes;no;no;no
pick item;2020-03-24 18:50:01;{991784};{887075};{};{Junxiong Gao};{iPhone 11 Pro};1149.0;0.188;Fullfillment;yes;no;no;no
confirm order;2020-03-24 19:34:02;{991781};{887060,887061,887062};{};{Lisa Mannel};{iPad,iPhone 8,Echo};1128.99;1.473;Finance;yes;no;no;no
place order;2020-03-24 20:27:13;{991799};{887129,887130,887131};{};{Wil van der Aalst};{Echo Show 5,Echo Plus,Echo Plus};394.97;3.44;Finance;yes;no;no;no
pay order;2020-03-24 20:33:34;{991775};{887032,887033,887034,887035,887036};{};{Christina Rensinghof};{iPad,iPhone 8,Echo Studio,iPad Pro,Echo Show 8};2457.98;3.636;Finance;yes;no;no;no
pick item;2020-03-24 21:43:20;{991785};{887084};{};{Gyunam Park};{Echo Plus};149.99;1.28;Fullfillment;yes;no;no;no
pick item;2020-03-24 22:02:30;{991780};{887055};{};{Wil van der Aalst};{Fire Stick 4K};89.99;0.28;Fullfillment;yes;no;no;no
place order;2020-03-25 00:00:54;{991800};{887132,887133,887134,887135,887136};{};{Mahnaz Qafari};{Fire Stick 4K,Echo Show 5,iPad mini,iPad Pro,iPhone X};2431.98;2.095;Finance;yes;no;no;no
item out of stock;2020-03-25 08:14:47;{991787};{887088};{};{Claudia Graf};{iPhone X};699.0;0.172;Fullfillment;yes;no;no;no
send package;2020-03-25 08:35:51;{991792,991739};{887102,886888};{661129};{Marco Pegoraro};{Echo,iPhone 11};898.99;0.946;Fullfillment;yes;no;no;no
place order;2020-03-25 09:02:45;{991801};{887137,887138,887139};{};{Tobias Brockhoff};{Echo Show 8,iPhone 11 Pro,iPad};1778.99;1.651;Finance;yes;no;no;no
reorder item;2020-03-25 09:13:21;{991768};{887005};{};{Gyunam Park};{iPad mini};449.0;0.28;Fullfillment;yes;no;no;no
send package;2020-03-25 09:20:46;{991660};{886544};{661131};{Majid Rafiei};{Kindle};79.99;0.483;Fullfillment;yes;no;no;no
package delivered;2020-03-25 09:21:48;{991660};{886544};{661131};{Majid Rafiei};{Kindle};79.99;0.483;Delivery;yes;no;no;no
pick item;2020-03-25 09:26:45;{991759};{886965};{};{Gyunam Park};{MacBook Air};2200.0;1.25;Fullfillment;yes;no;no;no
pick item;2020-03-25 09:47:32;{991800};{887135};{};{Mahnaz Qafari};{iPad Pro};1099.0;0.483;Fullfillment;yes;no;no;no
pick item;2020-03-25 09:55:05;{991773};{887026};{};{Seran Uysal};{Echo Show 8};129.99;0.98;Fullfillment;yes;no;no;no
confirm order;2020-03-25 09:58:48;{991780};{887052,887053,887054,887055,887056,887057,887058,887059};{};{Wil van der Aalst};{Echo,iPhone 11,iPad Air,Fire Stick 4K,iPhone X,MacBook Pro,iPad mini,Kindle};5197.97;3.971;Finance;yes;no;no;no
pick item;2020-03-25 10:01:54;{991795};{887116};{};{Lisa Mannel};{Echo Plus};149.99;1.28;Fullfillment;yes;no;no;no
failed delivery;2020-03-25 10:19:46;{991616,991711,991652,991743};{886377,886772,886514,886905};{661126};{Luis Santos};{iPad Pro,iPhone 11,Echo Plus,Fire Stick};2087.98;2.129;Delivery;yes;no;no;no
place order;2020-03-25 10:25:15;{991802};{887140,887141,887142,887143};{};{Mohammadreza Fani Sani};{Echo Show 5,iPad Pro,iPad mini,Echo};1742.98;2.423;Finance;yes;no;no;no
send package;2020-03-25 10:27:54;{991753,991783};{886939,887070,887069,887068,886940};{661127};{Tobias Brockhoff};{MacBook Air,MacBook Air,Kindle Paperwhite,Kindle,iPad Air};5084.99;3.918;Fullfillment;yes;no;no;no
confirm order;2020-03-25 10:32:12;{991791};{887097,887098,887099,887100,887101};{};{Christine Dobbert};{Kindle Paperwhite,iPhone X,iPad Air,iPad mini,MacBook Pro};4258.0;2.757;Finance;yes;no;no;no
pay order;2020-03-25 10:34:58;{991666};{886584,886585,886586};{};{Wil van der Aalst};{iPad mini,Kindle,Echo Show 5};623.98;1.643;Finance;yes;no;no;no
pick item;2020-03-25 10:41:39;{991788};{887091};{};{Tobias Brockhoff};{MacBook Air};2200.0;1.25;Fullfillment;yes;no;no;no
create package;2020-03-25 10:41:39;{991777,991784,991755};{887043,887082,887040,887081,887074,887083,887076,887073,887080,887077,886949,887075,887078};{661133};{Junxiong Gao};{iPhone X,iPad mini,iPad Pro,Kindle Paperwhite,iPhone X,Kindle,iPad Air,iPad mini,iPad,iPad Air,iPhone X,iPhone 11 Pro,Echo Show 8};7028.98;5.068;Fullfillment;yes;no;no;no
pick item;2020-03-25 10:47:53;{991702};{886737};{};{Gyunam Park};{Kindle Paperwhite};129.0;0.495;Fullfillment;yes;no;no;no
confirm order;2020-03-25 10:57:09;{991802};{887140,887141,887142,887143};{};{Mohammadreza Fani Sani};{Echo Show 5,iPad Pro,iPad mini,Echo};1742.98;2.423;Finance;yes;no;no;no
pick item;2020-03-25 11:04:01;{991798};{887128};{};{Seran Uysal};{iPhone 11 Pro};1149.0;0.188;Fullfillment;yes;no;no;no
pick item;2020-03-25 11:18:36;{991787};{887089};{};{Claudia Graf};{iPad Pro};1099.0;0.483;Fullfillment;yes;no;no;no
send package;2020-03-25 11:22:29;{991779,991781,991795,991757};{887050,887051,887062,887060,887112,887061,886959};{661130};{Lisa Mannel};{Echo Plus,Fire Stick 4K,Echo,iPad,iPhone X,iPhone 8,iPhone X};2761.97;3.377;Fullfillment;yes;no;no;no
confirm order;2020-03-25 11:38:05;{991797};{887119,887120,887121,887122,887123,887124,887125};{};{Anahita Farhang Ghahfarokhi};{Kindle Paperwhite,iPhone 8,iPad Air,Echo Studio,iPhone 11,iPad Air,Echo Plus};2763.98;4.511;Finance;yes;no;no;no
pay order;2020-03-25 11:48:29;{991658};{886533,886534,886535,886536,886537};{};{Anahita Farhang Ghahfarokhi};{iPhone X,Fire Stick,MacBook Air,iPhone 11 Pro,Echo Show 8};4222.98;2.79;Finance;yes;no;no;no
pick item;2020-03-25 11:55:05;{991783};{887067};{};{Tobias Brockhoff};{iPad};495.0;0.483;Fullfillment;yes;no;no;no
reorder item;2020-03-25 12:02:42;{991763};{886982};{};{Christina Rensinghof};{Echo Show 8};129.99;0.98;Fullfillment;yes;no;no;no
place order;2020-03-25 12:10:16;{991803};{887144,887145};{};{Christina Rensinghof};{Fire Stick,Echo Plus};194.98;1.48;Finance;yes;no;no;no
item out of stock;2020-03-25 12:19:08;{991794};{887109};{};{Marco Pegoraro};{iPad mini};449.0;0.28;Fullfillment;yes;no;no;no
reorder item;2020-03-25 12:22:18;{991753};{886943};{};{Tobias Brockhoff};{Echo Show 5};89.99;0.88;Fullfillment;yes;no;no;no
item out of stock;2020-03-25 12:22:46;{991772};{887021};{};{Mahsa Bafrani};{Echo};99.99;0.78;Fullfillment;yes;no;no;no
package delivered;2020-03-25 12:31:51;{991771,991693,991764,991780};{887016,887017,887019,886698,886988,887058,886987};{661120};{Wil van der Aalst};{Kindle,iPhone 11 Pro,Kindle,Echo Show 5,iPhone 8,iPad mini,Echo Show 5};2466.96;3.404;Delivery;yes;no;no;no
pick item;2020-03-25 12:35:35;{991795};{887115};{};{Lisa Mannel};{Fire Stick};39.99;0.2;Fullfillment;yes;no;no;no
reorder item;2020-03-25 12:48:51;{991775};{887035};{};{Christina Rensinghof};{iPad Pro};1099.0;0.483;Fullfillment;yes;no;no;no
confirm order;2020-03-25 12:58:42;{991798};{887126,887127,887128};{};{Seran Uysal};{Kindle Paperwhite,Kindle,iPhone 11 Pro};1362.99;1.166;Finance;yes;no;no;no
pick item;2020-03-25 13:16:15;{991771};{887018};{};{Wil van der Aalst};{iPhone 11};799.0;0.166;Fullfillment;yes;no;no;no
confirm order;2020-03-25 13:29:30;{991803};{887144,887145};{};{Christina Rensinghof};{Fire Stick,Echo Plus};194.98;1.48;Finance;yes;no;no;no
place order;2020-03-25 13:40:17;{991804};{887146,887147,887148,887149,887150,887151};{};{Junxiong Gao};{Echo Show 5,Echo,iPhone 11,Echo Studio,iPad Pro,iPad Air};2768.97;4.229;Finance;yes;no;no;no
pick item;2020-03-25 13:40:22;{991804};{887151};{};{Junxiong Gao};{iPad Air};476.0;0.44;Fullfillment;yes;no;no;no
item out of stock;2020-03-25 13:51:45;{991799};{887129};{};{Wil van der Aalst};{Echo Show 5};89.99;0.88;Fullfillment;yes;no;no;no
reorder item;2020-03-25 13:56:07;{991787};{887090};{};{Claudia Graf};{iPhone X};699.0;0.172;Fullfillment;yes;no;no;no
package delivered;2020-03-25 14:27:35;{991616,991711,991652,991743};{886377,886772,886514,886905};{661126};{Luis Santos};{iPad Pro,iPhone 11,Echo Plus,Fire Stick};2087.98;2.129;Delivery;yes;no;no;no
package delivered;2020-03-25 14:38:48;{991753,991783};{886939,887070,887069,887068,886940};{661127};{Tobias Brockhoff};{MacBook Air,MacBook Air,Kindle Paperwhite,Kindle,iPad Air};5084.99;3.918;Delivery;yes;no;no;no
reorder item;2020-03-25 14:42:58;{991763};{886986};{};{Christina Rensinghof};{iPhone 11 Pro};1149.0;0.188;Fullfillment;yes;no;no;no
item out of stock;2020-03-25 14:46:21;{991800};{887132};{};{Mahnaz Qafari};{Fire Stick 4K};89.99;0.28;Fullfillment;yes;no;no;no
pick item;2020-03-25 14:48:04;{991791};{887098};{};{Christine Dobbert};{iPhone X};699.0;0.172;Fullfillment;yes;no;no;no
confirm order;2020-03-25 14:58:20;{991801};{887137,887138,887139};{};{Tobias Brockhoff};{Echo Show 8,iPhone 11 Pro,iPad};1778.99;1.651;Finance;yes;no;no;no
reorder item;2020-03-25 15:12:03;{991780};{887052};{};{Wil van der Aalst};{Echo};99.99;0.78;Fullfillment;yes;no;no;no
item out of stock;2020-03-25 15:14:16;{991799};{887130};{};{Wil van der Aalst};{Echo Plus};149.99;1.28;Fullfillment;yes;no;no;no
pick item;2020-03-25 15:30:06;{991792};{887103};{};{Marco Pegoraro};{Echo Dot};29.99;0.38;Fullfillment;yes;no;no;no
place order;2020-03-25 15:40:20;{991805};{887152,887153};{};{Mohammadreza Fani Sani};{iPhone X,Kindle Paperwhite};833.0;0.667;Finance;yes;no;no;no
send package;2020-03-25 16:04:43;{991746,991774};{886918,887030,887031};{661128};{Anahita Farhang Ghahfarokhi};{iPad Air,MacBook Air,Fire Stick};2715.99;1.89;Fullfillment;yes;no;no;no
package delivered;2020-03-25 16:13:16;{991746,991774};{886918,887030,887031};{661128};{Anahita Farhang Ghahfarokhi};{iPad Air,MacBook Air,Fire Stick};2715.99;1.89;Delivery;yes;no;no;no
pick item;2020-03-25 16:24:52;{991796};{887117};{};{Anahita Farhang Ghahfarokhi};{MacBook Air};2200.0;1.25;Fullfillment;yes;no;no;no
pick item;2020-03-25 16:33:53;{991786};{887087};{};{Mohammadreza Fani Sani};{iPhone 11};799.0;0.166;Fullfillment;yes;no;no;no
pick item;2020-03-25 16:42:23;{991795};{887114};{};{Lisa Mannel};{Fire Stick};39.99;0.2;Fullfillment;yes;no;no;no
pay order;2020-03-25 16:56:15;{991778};{887045,887046,887047,887048,887049};{};{Gyunam Park};{Echo Show 8,Echo Show 5,MacBook Air,Echo Studio,iPad};3119.97;5.073;Finance;yes;no;no;no
item out of stock;2020-03-25 17:13:05;{991804};{887149};{};{Junxiong Gao};{Echo Studio};199.99;1.48;Fullfillment;yes;no;no;no
place order;2020-03-25 17:40:26;{991806};{887154,887155,887156,887157,887158};{};{Tobias Brockhoff};{MacBook Pro,iPad,iPad,iPhone X,Echo};4293.99;3.288;Finance;yes;no;no;no
pick item;2020-03-25 18:07:09;{991616};{886381};{};{Luis Santos};{Kindle Paperwhite};129.0;0.495;Fullfillment;yes;no;no;no
create package;2020-03-25 18:07:09;{991789,991793,991767,991719,991765,991731,991786};{887094,887095,887105,887108,886997,887107,886808,886992,887093,887106,886859,887000,887087,887086};{661134};{Mohammadreza Fani Sani};{iPad,iPad Air,iPhone X,Echo,iPhone 11,Kindle,Fire Stick 4K,iPad Pro,iPad,Kindle,Kindle,iPad mini,iPhone 11,Echo Studio};5940.94;6.662;Fullfillment;yes;no;no;no
package delivered;2020-03-25 18:07:50;{991792,991739};{887102,886888};{661129};{Marco Pegoraro};{Echo,iPhone 11};898.99;0.946;Delivery;yes;no;no;no
pick item;2020-03-25 18:12:37;{991702};{886739};{};{Gyunam Park};{Echo Show 8};129.99;0.98;Fullfillment;yes;no;no;no
pick item;2020-03-25 18:24:33;{991757};{886956};{};{Lisa Mannel};{iPad Pro};1099.0;0.483;Fullfillment;yes;no;no;no
reorder item;2020-03-25 19:26:43;{991799};{887130};{};{Wil van der Aalst};{Echo Plus};149.99;1.28;Fullfillment;yes;no;no;no
item out of stock;2020-03-25 19:28:51;{991782};{887065};{};{Wil van der Aalst};{Fire Stick 4K};89.99;0.28;Fullfillment;yes;no;no;no
place order;2020-03-25 19:40:49;{991807};{887159,887160,887161,887162};{};{Mahnaz Qafari};{iPhone 8,Fire Stick,iPad Air,iPad Pro};2148.99;1.333;Finance;yes;no;no;no
pick item;2020-03-25 21:14:25;{991806};{887156};{};{Tobias Brockhoff};{iPad};495.0;0.483;Fullfillment;yes;no;no;no
place order;2020-03-25 23:01:09;{991808};{887163,887164,887165,887166,887167,887168,887169,887170};{};{Mohammadreza Fani Sani};{iPad mini,MacBook Pro,MacBook Pro,Echo Show 5,iPhone 11 Pro,Echo Dot,Kindle Paperwhite,Echo};6951.97;5.743;Finance;yes;no;no;no
item out of stock;2020-03-26 08:47:56;{991802};{887141};{};{Mohammadreza Fani Sani};{iPad Pro};1099.0;0.483;Fullfillment;yes;no;no;no
place order;2020-03-26 08:52:54;{991809};{887171,887172,887173};{};{Christina Rensinghof};{Kindle Paperwhite,iPhone 11,iPhone 11};1732.0;0.827;Finance;yes;no;no;no
reorder item;2020-03-26 09:07:40;{991787};{887088};{};{Claudia Graf};{iPhone X};699.0;0.172;Fullfillment;yes;no;no;no
reorder item;2020-03-26 09:40:25;{991804};{887149};{};{Junxiong Gao};{Echo Studio};199.99;1.48;Fullfillment;yes;no;no;no
pick item;2020-03-26 09:44:29;{991763};{886986};{};{Christina Rensinghof};{iPhone 11 Pro};1149.0;0.188;Fullfillment;yes;no;no;no
item out of stock;2020-03-26 09:57:14;{991808};{887167};{};{Mohammadreza Fani Sani};{iPhone 11 Pro};1149.0;0.188;Fullfillment;yes;no;no;no
pick item;2020-03-26 10:03:42;{991768};{887005};{};{Gyunam Park};{iPad mini};449.0;0.28;Fullfillment;yes;no;no;no
pick item;2020-03-26 10:08:02;{991808};{887166};{};{Mohammadreza Fani Sani};{Echo Show 5};89.99;0.88;Fullfillment;yes;no;no;no
item out of stock;2020-03-26 10:15:10;{991798};{887126};{};{Seran Uysal};{Kindle Paperwhite};129.0;0.495;Fullfillment;yes;no;no;no
send package;2020-03-26 10:17:50;{991776,991661,991775,991715,991763};{887038,887037,886559,887034,886794,887036,887039,886980};{661132};{Christina Rensinghof};{Kindle,iPad mini,Echo,Echo Studio,Echo,Echo Show 8,Kindle Paperwhite,Echo};1287.94;6.058;Fullfillment;yes;no;no;no
pick item;2020-03-26 10:21:51;{991783};{887071};{};{Tobias Brockhoff};{Echo};99.99;0.78;Fullfillment;yes;no;no;no
reorder item;2020-03-26 10:24:15;{991782};{887065};{};{Wil van der Aalst};{Fire Stick 4K};89.99;0.28;Fullfillment;yes;no;no;no
pay order;2020-03-26 10:28:51;{991782};{887063,887064,887065,887066};{};{Wil van der Aalst};{MacBook Pro,MacBook Pro,Fire Stick 4K,Kindle};5174.98;3.503;Finance;yes;no;no;no
pick item;2020-03-26 10:40:08;{991800};{887134};{};{Mahnaz Qafari};{iPad mini};449.0;0.28;Fullfillment;yes;no;no;no
pick item;2020-03-26 10:51:53;{991808};{887168};{};{Mohammadreza Fani Sani};{Echo Dot};29.99;0.38;Fullfillment;yes;no;no;no
pay order;2020-03-26 10:58:05;{991777};{887040,887041,887042,887043,887044};{};{Junxiong Gao};{iPad Pro,Kindle Paperwhite,iPad mini,iPhone X,iPhone X};3080.0;1.602;Finance;yes;no;no;no
package delivered;2020-03-26 10:59:32;{991779,991781,991795,991757};{887050,887051,887062,887060,887112,887061,886959};{661130};{Lisa Mannel};{Echo Plus,Fire Stick 4K,Echo,iPad,iPhone X,iPhone 8,iPhone X};2761.97;3.377;Delivery;yes;no;no;no
pick item;2020-03-26 11:01:21;{991796};{887118};{};{Anahita Farhang Ghahfarokhi};{iPad};495.0;0.483;Fullfillment;yes;no;no;no
pick item;2020-03-26 11:02:11;{991794};{887110};{};{Marco Pegoraro};{Echo Dot};29.99;0.38;Fullfillment;yes;no;no;no
place order;2020-03-26 11:09:06;{991810};{887174,887175,887176};{};{Claudia Graf};{Fire Stick,Echo Plus,MacBook Air};2394.98;2.73;Finance;yes;no;no;no
pick item;2020-03-26 11:12:11;{991808};{887169};{};{Mohammadreza Fani Sani};{Kindle Paperwhite};129.0;0.495;Fullfillment;yes;no;no;no
pay order;2020-03-26 11:19:44;{991772};{887020,887021,887022,887023,887024};{};{Mahsa Bafrani};{iPad Air,Echo,Fire Stick,iPad mini,Echo Show 5};1159.97;2.58;Finance;yes;no;no;no
pick item;2020-03-26 11:24:45;{991718};{886806};{};{Majid Rafiei};{Echo Studio};199.99;1.48;Fullfillment;yes;no;no;no
confirm order;2020-03-26 11:29:51;{991799};{887129,887130,887131};{};{Wil van der Aalst};{Echo Show 5,Echo Plus,Echo Plus};394.97;3.44;Finance;yes;no;no;no
pay order;2020-03-26 11:30:05;{991528};{886065,886066,886067,886068,886069,886070,886071,886072};{};{Kefang Ding};{Kindle Paperwhite,iPhone 11,Echo,MacBook Air,iPhone 8,Echo Plus,Echo Plus,iPhone X};4760.97;5.633;Finance;yes;no;no;no
pick item;2020-03-26 11:34:34;{991791};{887099};{};{Christine Dobbert};{iPad Air};476.0;0.44;Fullfillment;yes;no;no;no
create package;2020-03-26 11:34:34;{991780,991782,991693,991771};{887056,887066,887054,887057,887059,886701,887064,887055,887018,887053};{661135};{Wil van der Aalst};{iPhone X,Kindle,iPad Air,MacBook Pro,Kindle,Echo Show 8,MacBook Pro,Fire Stick 4K,iPhone 11,iPhone 11};8152.96;5.91;Fullfillment;yes;no;no;no
send package;2020-03-26 11:39:40;{991777,991784,991755};{887043,887082,887040,887081,887074,887083,887076,887073,887080,887077,886949,887075,887078};{661133};{Junxiong Gao};{iPhone X,iPad mini,iPad Pro,Kindle Paperwhite,iPhone X,Kindle,iPad Air,iPad mini,iPad,iPad Air,iPhone X,iPhone 11 Pro,Echo Show 8};7028.98;5.068;Fullfillment;yes;no;no;no
pick item;2020-03-26 11:41:41;{991807};{887161};{};{Mahnaz Qafari};{iPad Air};476.0;0.44;Fullfillment;yes;no;no;no
pick item;2020-03-26 11:47:23;{991810};{887174};{};{Claudia Graf};{Fire Stick};39.99;0.2;Fullfillment;yes;no;no;no
payment reminder;2020-03-26 11:51:50;{991688};{886678,886679,886680};{};{Wil van der Aalst};{Echo,iPhone 11,iPhone 8};1432.99;1.156;Finance;yes;no;no;no
pick item;2020-03-26 11:54:25;{991682};{886648};{};{Mahnaz Qafari};{iPad Air};476.0;0.44;Fullfillment;yes;no;no;no
pick item;2020-03-26 12:04:09;{991806};{887157};{};{Tobias Brockhoff};{iPhone X};699.0;0.172;Fullfillment;yes;no;no;no
pick item;2020-03-26 12:06:51;{991808};{887164};{};{Mohammadreza Fani Sani};{MacBook Pro};2500.0;1.37;Fullfillment;yes;no;no;no
confirm order;2020-03-26 12:10:48;{991807};{887159,887160,887161,887162};{};{Mahnaz Qafari};{iPhone 8,Fire Stick,iPad Air,iPad Pro};2148.99;1.333;Finance;yes;no;no;no
send package;2020-03-26 12:14:15;{991789,991793,991767,991719,991765,991731,991786};{887094,887095,887105,887108,886997,887107,886808,886992,887093,887106,886859,887000,887087,887086};{661134};{Mohammadreza Fani Sani};{iPad,iPad Air,iPhone X,Echo,iPhone 11,Kindle,Fire Stick 4K,iPad Pro,iPad,Kindle,Kindle,iPad mini,iPhone 11,Echo Studio};5940.94;6.662;Fullfillment;yes;no;no;no
pick item;2020-03-26 12:16:23;{991759};{886967};{};{Gyunam Park};{Echo Show 8};129.99;0.98;Fullfillment;yes;no;no;no
pick item;2020-03-26 12:17:46;{991751};{886934};{};{Mahnaz Qafari};{Kindle};79.99;0.483;Fullfillment;yes;no;no;no
pick item;2020-03-26 12:22:46;{991787};{887090};{};{Claudia Graf};{iPhone X};699.0;0.172;Fullfillment;yes;no;no;no
place order;2020-03-26 12:37:58;{991811};{887177,887178,887179};{};{Kefang Ding};{iPad Pro,iPhone 8,Kindle Paperwhite};1762.0;1.188;Finance;yes;no;no;no
pick item;2020-03-26 12:59:35;{991762};{886977};{};{Gyunam Park};{Fire Stick 4K};89.99;0.28;Fullfillment;yes;no;no;no
reorder item;2020-03-26 13:29:51;{991794};{887109};{};{Marco Pegoraro};{iPad mini};449.0;0.28;Fullfillment;yes;no;no;no
pay order;2020-03-26 13:46:07;{991787};{887088,887089,887090};{};{Claudia Graf};{iPhone X,iPad Pro,iPhone X};2502.0;0.827;Finance;yes;no;no;no
pay order;2020-03-26 13:50:20;{991738};{886882,886883,886884,886885};{};{Christine Dobbert};{iPad Pro,iPad Air,Echo,Echo Show 8};1809.98;2.683;Finance;yes;no;no;no
pick item;2020-03-26 13:51:46;{991806};{887154};{};{Tobias Brockhoff};{MacBook Pro};2500.0;1.37;Fullfillment;yes;no;no;no
create package;2020-03-26 13:51:46;{991761,991778,991768,991762,991785,991759,991702};{886973,887049,887048,887007,886976,887085,887084,886965,886737,886739,887005,886967,886977,887047};{661136};{Gyunam Park};{iPhone 11 Pro,iPad,Echo Studio,Echo Show 8,MacBook Air,iPhone 11,Echo Plus,MacBook Air,Kindle Paperwhite,Echo Show 8,iPad mini,Echo Show 8,Fire Stick 4K,MacBook Air};10450.94;11.342;Fullfillment;yes;no;no;no
place order;2020-03-26 14:35:42;{991812};{887180,887181,887182,887183,887184,887185};{};{Lisa Mannel};{Fire Stick,Echo Studio,iPad Pro,iPhone 11,Echo Studio,MacBook Pro};4842.97;5.179;Finance;yes;no;no;no
item out of stock;2020-03-26 14:50:19;{991784};{887079};{};{Junxiong Gao};{iPad Air};476.0;0.44;Fullfillment;yes;no;no;no
item out of stock;2020-03-26 14:51:25;{991803};{887144};{};{Christina Rensinghof};{Fire Stick};39.99;0.2;Fullfillment;yes;no;no;no
pick item;2020-03-26 14:54:56;{991804};{887146};{};{Junxiong Gao};{Echo Show 5};89.99;0.88;Fullfillment;yes;no;no;no
pick item;2020-03-26 14:55:02;{991805};{887152};{};{Mohammadreza Fani Sani};{iPhone X};699.0;0.172;Fullfillment;yes;no;no;no
pick item;2020-03-26 14:55:35;{991807};{887162};{};{Mahnaz Qafari};{iPad Pro};1099.0;0.483;Fullfillment;yes;no;no;no
pick item;2020-03-26 14:57:00;{991797};{887120};{};{Anahita Farhang Ghahfarokhi};{iPhone 8};529.0;0.21;Fullfillment;yes;no;no;no
payment reminder;2020-03-26 15:01:29;{991687};{886672,886673,886674,886675,886676,886677};{};{Christina Rensinghof};{Echo Show 5,Echo Studio,Kindle Paperwhite,Fire Stick 4K,iPhone 8,iPad Pro};2141.97;3.828;Finance;yes;no;no;no
pick item;2020-03-26 15:09:13;{991737};{886880};{};{Marco Pegoraro};{iPad};495.0;0.483;Fullfillment;yes;no;no;no
confirm order;2020-03-26 15:17:59;{991806};{887154,887155,887156,887157,887158};{};{Tobias Brockhoff};{MacBook Pro,iPad,iPad,iPhone X,Echo};4293.99;3.288;Finance;yes;no;no;no
pick item;2020-03-26 15:18:51;{991810};{887176};{};{Claudia Graf};{MacBook Air};2200.0;1.25;Fullfillment;yes;no;no;no
pay order;2020-03-26 15:23:53;{991763};{886980,886981,886982,886983,886984,886985,886986};{};{Christina Rensinghof};{Echo,Echo,Echo Show 8,Fire Stick 4K,Echo Dot,Fire Stick 4K,iPhone 11 Pro};1693.94;3.668;Finance;yes;no;no;no
confirm order;2020-03-26 15:27:50;{991809};{887171,887172,887173};{};{Christina Rensinghof};{Kindle Paperwhite,iPhone 11,iPhone 11};1732.0;0.827;Finance;yes;no;no;no
pick item;2020-03-26 15:46:05;{991789};{887092};{};{Mohammadreza Fani Sani};{MacBook Air};2200.0;1.25;Fullfillment;yes;no;no;no
pick item;2020-03-26 15:48:44;{991780};{887052};{};{Wil van der Aalst};{Echo};99.99;0.78;Fullfillment;yes;no;no;no
package delivered;2020-03-26 15:51:26;{991776,991661,991775,991715,991763};{887038,887037,886559,887034,886794,887036,887039,886980};{661132};{Christina Rensinghof};{Kindle,iPad mini,Echo,Echo Studio,Echo,Echo Show 8,Kindle Paperwhite,Echo};1287.94;6.058;Delivery;yes;no;no;no
